NNMD v0.0.0.dev0 

Neural network parameters:
    device type: cpu,
    training epochs: 10000,
    optimizer: Adam
    learning rate: 0.0001,

Atomic NNs parameters:
    input size (number of descriptors): 2,
    hidden layers configuration: [10, 10]
    batch size: 10
        
Symmetric functions parameters:
    cutoff radius rc = [2.0, 2.5],
    eta = 0.01,
    rs = 0.5,
    k = 1,
    lambda = -1,
    xi = 3,

iter: 242: RMSE E = 1.030, RMSE F = 0.155, RMSE total = 1.185 eV
iter: 243: RMSE E = 1.030, RMSE F = 0.155, RMSE total = 1.185 eV
iter: 244: RMSE E = 1.030, RMSE F = 0.155, RMSE total = 1.185 eV
iter: 245: RMSE E = 1.030, RMSE F = 0.155, RMSE total = 1.185 eV
iter: 246: RMSE E = 1.030, RMSE F = 0.155, RMSE total = 1.185 eV
iter: 247: RMSE E = 1.030, RMSE F = 0.155, RMSE total = 1.185 eV
iter: 248: RMSE E = 1.030, RMSE F = 0.155, RMSE total = 1.185 eV
iter: 249: RMSE E = 1.030, RMSE F = 0.155, RMSE total = 1.185 eV
iter: 250: RMSE E = 1.030, RMSE F = 0.155, RMSE total = 1.185 eV
iter: 251: RMSE E = 1.030, RMSE F = 0.155, RMSE total = 1.184 eV
iter: 252: RMSE E = 1.030, RMSE F = 0.155, RMSE total = 1.184 eV
iter: 253: RMSE E = 1.029, RMSE F = 0.155, RMSE total = 1.184 eV
iter: 254: RMSE E = 1.029, RMSE F = 0.155, RMSE total = 1.184 eV
iter: 255: RMSE E = 1.029, RMSE F = 0.155, RMSE total = 1.184 eV
iter: 256: RMSE E = 1.029, RMSE F = 0.155, RMSE total = 1.184 eV
iter: 257: RMSE E = 1.029, RMSE F = 0.155, RMSE total = 1.184 eV
iter: 258: RMSE E = 1.029, RMSE F = 0.155, RMSE total = 1.184 eV
iter: 259: RMSE E = 1.029, RMSE F = 0.155, RMSE total = 1.184 eV
iter: 260: RMSE E = 1.029, RMSE F = 0.155, RMSE total = 1.184 eV
iter: 261: RMSE E = 1.029, RMSE F = 0.155, RMSE total = 1.184 eV
iter: 262: RMSE E = 1.029, RMSE F = 0.155, RMSE total = 1.184 eV
iter: 263: RMSE E = 1.029, RMSE F = 0.155, RMSE total = 1.184 eV
iter: 264: RMSE E = 1.029, RMSE F = 0.155, RMSE total = 1.184 eV
iter: 265: RMSE E = 1.029, RMSE F = 0.155, RMSE total = 1.184 eV
iter: 266: RMSE E = 1.029, RMSE F = 0.155, RMSE total = 1.184 eV
iter: 267: RMSE E = 1.029, RMSE F = 0.155, RMSE total = 1.183 eV
iter: 268: RMSE E = 1.029, RMSE F = 0.155, RMSE total = 1.183 eV
iter: 269: RMSE E = 1.029, RMSE F = 0.155, RMSE total = 1.183 eV
iter: 270: RMSE E = 1.029, RMSE F = 0.155, RMSE total = 1.183 eV
iter: 271: RMSE E = 1.029, RMSE F = 0.155, RMSE total = 1.183 eV
iter: 272: RMSE E = 1.029, RMSE F = 0.155, RMSE total = 1.183 eV
iter: 273: RMSE E = 1.029, RMSE F = 0.155, RMSE total = 1.183 eV
iter: 274: RMSE E = 1.029, RMSE F = 0.155, RMSE total = 1.183 eV
iter: 275: RMSE E = 1.028, RMSE F = 0.155, RMSE total = 1.183 eV
iter: 276: RMSE E = 1.028, RMSE F = 0.155, RMSE total = 1.183 eV
iter: 277: RMSE E = 1.028, RMSE F = 0.155, RMSE total = 1.183 eV
iter: 278: RMSE E = 1.028, RMSE F = 0.155, RMSE total = 1.183 eV
iter: 279: RMSE E = 1.028, RMSE F = 0.155, RMSE total = 1.183 eV
iter: 280: RMSE E = 1.028, RMSE F = 0.155, RMSE total = 1.183 eV
iter: 281: RMSE E = 1.028, RMSE F = 0.155, RMSE total = 1.183 eV
iter: 282: RMSE E = 1.028, RMSE F = 0.155, RMSE total = 1.183 eV
iter: 283: RMSE E = 1.028, RMSE F = 0.155, RMSE total = 1.183 eV
iter: 284: RMSE E = 1.028, RMSE F = 0.155, RMSE total = 1.183 eV
iter: 285: RMSE E = 1.028, RMSE F = 0.155, RMSE total = 1.183 eV
iter: 286: RMSE E = 1.028, RMSE F = 0.155, RMSE total = 1.183 eV
iter: 287: RMSE E = 1.028, RMSE F = 0.155, RMSE total = 1.183 eV
iter: 288: RMSE E = 1.028, RMSE F = 0.155, RMSE total = 1.183 eV
iter: 289: RMSE E = 1.028, RMSE F = 0.155, RMSE total = 1.183 eV
iter: 290: RMSE E = 1.028, RMSE F = 0.155, RMSE total = 1.182 eV
iter: 291: RMSE E = 1.028, RMSE F = 0.155, RMSE total = 1.182 eV
iter: 292: RMSE E = 1.028, RMSE F = 0.155, RMSE total = 1.182 eV
iter: 293: RMSE E = 1.028, RMSE F = 0.155, RMSE total = 1.182 eV
iter: 294: RMSE E = 1.028, RMSE F = 0.155, RMSE total = 1.182 eV
iter: 295: RMSE E = 1.028, RMSE F = 0.155, RMSE total = 1.182 eV
iter: 296: RMSE E = 1.028, RMSE F = 0.155, RMSE total = 1.182 eV
iter: 297: RMSE E = 1.028, RMSE F = 0.155, RMSE total = 1.182 eV
iter: 298: RMSE E = 1.028, RMSE F = 0.155, RMSE total = 1.182 eV
iter: 299: RMSE E = 1.028, RMSE F = 0.155, RMSE total = 1.182 eV
iter: 300: RMSE E = 1.027, RMSE F = 0.155, RMSE total = 1.182 eV
iter: 301: RMSE E = 1.027, RMSE F = 0.155, RMSE total = 1.182 eV
iter: 302: RMSE E = 1.027, RMSE F = 0.155, RMSE total = 1.182 eV
iter: 303: RMSE E = 1.027, RMSE F = 0.155, RMSE total = 1.182 eV
iter: 304: RMSE E = 1.027, RMSE F = 0.155, RMSE total = 1.182 eV
iter: 305: RMSE E = 1.027, RMSE F = 0.155, RMSE total = 1.182 eV
iter: 306: RMSE E = 1.027, RMSE F = 0.155, RMSE total = 1.182 eV
iter: 307: RMSE E = 1.027, RMSE F = 0.155, RMSE total = 1.182 eV
iter: 308: RMSE E = 1.027, RMSE F = 0.155, RMSE total = 1.182 eV
iter: 309: RMSE E = 1.027, RMSE F = 0.155, RMSE total = 1.182 eV
